tsr3_largeRev4.Thick0.289
   4.8152733e-03  -4.0952021e-02
   6.9315430e-03  -4.8555521e-02
   9.4306596e-03  -5.5853368e-02
   1.2311659e-02  -6.2806318e-02
   1.5573432e-02  -6.9380013e-02
   1.9214720e-02  -7.5545314e-02
   2.3234119e-02  -8.1278515e-02
   2.7630080e-02  -8.6561439e-02
   3.2400908e-02  -9.1381416e-02
   3.7544764e-02  -9.5731146e-02
   4.3059664e-02  -9.9608473e-02
   4.8943484e-02  -1.0301605e-01
   5.5193954e-02  -1.0596097e-01
   6.1808664e-02  -1.0845427e-01
   6.8785065e-02  -1.1051049e-01
   7.6120467e-02  -1.1214712e-01
   8.3812043e-02  -1.1338409e-01
   9.1856826e-02  -1.1424325e-01
   1.0025172e-01  -1.1474789e-01
   1.0899348e-01  -1.1492226e-01
   1.1807874e-01  -1.1479116e-01
   1.2750399e-01  -1.1437958e-01
   1.3726561e-01  -1.1371235e-01
   1.4735984e-01  -1.1281386e-01
   1.5778277e-01  -1.1170790e-01
   1.6853039e-01  -1.1041736e-01
   1.7959856e-01  -1.0896418e-01
   1.9098301e-01  -1.0736915e-01
   2.0267935e-01  -1.0565185e-01
   2.1468307e-01  -1.0383052e-01
   2.2698955e-01  -1.0192196e-01
   2.3959403e-01  -9.9941436e-02
   2.5249167e-01  -9.7902560e-02
   2.6567749e-01  -9.5817165e-02
   2.7914640e-01  -9.3695170e-02
   2.9289322e-01  -9.1544439e-02
   3.0691264e-01  -8.9370644e-02
   3.2119925e-01  -8.7177142e-02
   3.3574756e-01  -8.4964874e-02
   3.5055195e-01  -8.2732305e-02
   3.6560672e-01  -8.0475429e-02
   3.8090605e-01  -7.8187837e-02
   3.9644406e-01  -7.5860876e-02
   4.1221475e-01  -7.3483919e-02
   4.2821204e-01  -7.1044734e-02
   4.4442977e-01  -6.8529981e-02
   4.6086168e-01  -6.5925825e-02
   4.7750144e-01  -6.3218660e-02
   4.9434263e-01  -6.0395935e-02
   5.1137876e-01  -5.7447061e-02
   5.2860326e-01  -5.4364360e-02
   5.4600950e-01  -5.1144035e-02
   5.6359076e-01  -4.7787112e-02
   5.8134026e-01  -4.4300292e-02
   5.9925117e-01  -4.0696688e-02
   6.1731657e-01  -3.6996351e-02
   6.3552950e-01  -3.3226573e-02
   6.5388294e-01  -2.9421871e-02
   6.7236982e-01  -2.5623634e-02
   6.9098301e-01  -2.1879381e-02
   7.0971532e-01  -1.8241598e-02
   7.2855955e-01  -1.4766154e-02
   7.4750842e-01  -1.1510299e-02
   7.6655464e-01  -8.5302683e-03
   7.8569085e-01  -5.8785629e-03
   8.0490968e-01  -3.6009783e-03
   8.2420372e-01  -1.7335014e-03
   8.4356553e-01  -2.9921933e-04
   8.6298766e-01   6.9458330e-04
   8.8246260e-01   1.2589325e-03
   9.0198286e-01   1.4250432e-03
   9.2154090e-01   1.2453071e-03
   9.4112920e-01   7.9310773e-04
   9.6074018e-01   1.6116529e-04
   9.8036631e-01  -5.4189760e-04
   1.0000000e+00  -1.1970779e-03
